case_text,label
"Faits : 
A. La société C._ SA, propriétaire d'un immeuble situé sur la parcelle n° 1234 de la commune de Zurich, a entrepris des travaux de rénovation dans plusieurs appartements sans respecter les prescriptions de sécurité relatives à l'amiante. Lors d'une inspection le 10 février 2020, l'Office de la santé publique du canton de Zurich (OSPCZ) a constaté que des interventions sans précaution, en l'absence de diagnostic amiante avant travaux, avaient été entreprises sur des matériaux susceptibles de contenir de l'amiante dans plusieurs appartements.

B. Le laboratoire D._ SA a procédé à l'examen d'échantillons prélevés sur place par l'OSPCZ et a constaté, dans son rapport du 15 février 2020, la présence d'amiante chrysotile dans les colles et les dallettes de sol des cuisines de plusieurs appartements. Par décision du 20 février 2020 (déclarée exécutoire nonobstant recours), l'OSPCZ a ordonné la suspension immédiate des travaux et la réalisation d'une expertise amiante ; C._ SA devait mandater une entreprise de désamiantage reconnue pour retirer les matériaux amiantés qui avaient été endommagés par les travaux.

C. Le 25 mars 2020, l'OSPCZ a constaté, lors d'une nouvelle inspection locale, que C._ SA n",0
"Faits :

A. La société C._ SA, propriétaire d'un immeuble situé sur la parcelle n° 4567 de la commune de Zurich, a entrepris des travaux de rénovation dans plusieurs appartements sans avoir préalablement obtenu les autorisations nécessaires.

Lors d'une inspection le 12 février 2020, l'Office de la construction et de la planification du canton de Zurich (ci-après : OCZ) a constaté que les travaux de rénovation avaient été entrepris sans diagnostic préalable quant à la présence d'amiante dans les matériaux utilisés. Le laboratoire D._ SA a procédé à l'examen d'échantillons prélevés sur place par l'OCZ et a constaté, dans son rapport du 20 février 2020, la présence d'amiante dans les matériaux de construction.

Par décision du 25 février 2020, l'OCZ a ordonné la suspension immédiate des travaux et la réalisation d'une expertise amiante ; C._ SA devait mandater une entreprise de désamiantage reconnue pour retirer les matériaux amiantés qui avaient été endommagés par les travaux.

Le 10 mars 2020, l'OCZ a constaté, lors d'une nouvelle inspection locale, que C._ SA n'avait pas réalisé d'expertise amiante et que les travaux étaient toujours en cours.

B. Par décision du 15 avril 2020, l'OCZ a infligé à C._ SA une amende",0
"Faits : 
A._ SA, une société anonyme établie à Genève, a entrepris, en tant que propriétaire, des travaux de rénovation dans plusieurs appartements d'un immeuble situé dans la commune de Onex, au numéro 15 de la rue de l'Eglise. Lors d'une inspection menée le 10 février 2022, l'Office cantonal genevois de l'environnement (ci-après : OCE) a constaté que des travaux de rénovation avaient été entrepris dans plusieurs appartements sans que les entrepreneurs aient procédé à un diagnostic préalable pour détecter la présence éventuelle d'amiante dans les matériaux utilisés. Le laboratoire C._ SA a analysé des échantillons prélevés par l'OCE le 15 février 2022 et a constaté, dans son rapport du 22 février 2022, la présence d'amiante chrysotile dans les colles de sol et les matériaux de construction des cuisines et salles de bains des appartements concernés.

Par décision du 25 février 2022 (déclarée exécutoire nonobstant recours), le Département genevois de l'environnement et de l'énergie (ci-après : DEEE) a ordonné à A._ SA la suspension immédiate des travaux et la réalisation d'une expertise amiante; A._ SA devait mandater une entreprise de désamiantage reconnue pour retirer les matériaux amiantés endommagés par les travaux. La reprise des travaux",0
"Faits :

A._ SA, une entreprise de construction, a entrepris des travaux de rénovation dans un immeuble situé dans la commune de Zurich, dont elle est propriétaire. Lors d'une inspection le 10 février 2022, l'Office de la construction et de la planification du canton de Zurich (ci-après : OCPCZ) a constaté que des travaux de rénovation avaient été entrepris sans autorisation de construire modificative, contrairement aux dispositions de la loi cantonale sur l'aménagement du territoire et la construction (LATer). L'OCPCZ a également relevé que les plans de construction utilisés ne correspondaient pas aux normes de construction en vigueur et que les travaux avaient été exécutés sans la présence d'un responsable de chantier qualifié.

Par décision du 15 février 2022, l'OCPCZ a ordonné à A._ SA de suspendre immédiatement les travaux et de régulariser la situation en déposant une demande d'autorisation de construire modificative. A._ SA a également été sommée de mandater un responsable de chantier qualifié pour la durée des travaux.

Le 20 mars 2022, l'OCPCZ a constaté que A._ SA n'avait pas régularisé la situation et que les travaux étaient toujours en cours. Par décision du 22 mars 2022, l'OCPCZ a infligé à A._ SA une amende administrative de 80'000 francs pour non",0
"Faits : 
A._ SA, une entreprise de construction, a entrepris des travaux de rénovation dans plusieurs appartements d'un immeuble situé dans la commune de Zurich, dont elle est propriétaire. Lors d'une inspection le 10 février 2020, l'Office de la protection de l'environnement du canton de Zurich (ci-après : OPE) a constaté que des travaux de rénovation avaient été entrepris sans les autorisations nécessaires et sans respecter les prescriptions relatives à la protection de l'environnement. L'OPE a notamment relevé que des matériaux contenant de l'amiante avaient été manipulés sans précautions particulières, ce qui constituait une infraction à la législation sur la protection de l'environnement et à la réglementation sur la manipulation de l'amiante.

Le laboratoire X._ SA a procédé à l'examen d'échantillons prélevés sur place par l'OPE et a constaté, dans son rapport du 15 février 2020, la présence d'amiante dans les matériaux manipulés. Par décision du 20 février 2020 (déclarée exécutoire nonobstant recours), le Département zurichois de l'environnement (ci-après : DPE), soit pour lui l'OPE, a ordonné la suspension immédiate des travaux et la réalisation d'une expertise amiante ; A._ SA devait mandater une entreprise de désamiantage reconnue pour retirer les matériaux amiantés qui avaient été endommagés par les travaux ; la",0
"Faits :
A. La société C._ SA, titulaire d'une licence de transporteur routier, a effectué plusieurs transports de marchandises pour le compte de la société D._ SA entre janvier 2018 et mars 2020. Lors de contrôles routiers effectués par l'Office fédéral des routes (OFROU) les 10 février 2018, 15 mars 2019 et 20 janvier 2020, il a été constaté que C._ SA avait violé à plusieurs reprises la législation sur les temps de conduite et de repos des chauffeurs routiers. Les disques de tachygraphe et les données numériques ont révélé que les chauffeurs de C._ SA avaient dépassé les temps de conduite autorisés et n'avaient pas respecté les temps de repos obligatoires.

B. Par décision du 25 mars 2020, l'OFROU a infligé à C._ SA une amende administrative de 120'000 francs pour violation de la loi sur les transports routiers (LTCR) et de l'ordonnance sur les temps de conduite et de repos (OTCR). Le Tribunal administratif fédéral a rejeté le recours formé par C._ SA contre cette décision le 15 septembre 2020. La cour administrative a considéré que les violations constatées étaient graves et que C._ SA n'avait pas pris les mesures nécessaires pour éviter de telles infractions.

C. Agissant par la voie du recours en matière",0
"Faits :

A. La société X._ SA est propriétaire d'un immeuble situé dans la commune de Zurich. En 2018, elle a entrepris des travaux de rénovation dans plusieurs appartements de l'immeuble sans avoir obtenu au préalable les autorisations nécessaires de la part des autorités compétentes.

B. Lors d'une inspection le 10 mai 2018, le Service de la construction de la ville de Zurich a constaté que les travaux de rénovation avaient été entrepris sans diagnostic préalable pour la présence d'amiante dans les matériaux utilisés. Les inspecteurs ont également relevé que les travailleurs n'avaient pas porté d'équipement de protection individuelle (EPI) adéquat.

C. Par décision du 15 mai 2018, le Département de la construction de la ville de Zurich a ordonné à X._ SA de suspendre immédiatement les travaux et de réaliser un diagnostic amiante avant de poursuivre les rénovations. La société a été informée qu'elle devait également s'assurer que les travailleurs portaient les EPI requis.

D. Malgré ces instructions, X._ SA a continué les travaux sans avoir réalisé le diagnostic amiante requis et sans que les travailleurs ne portent les EPI nécessaires. Le 20 juin 2018, le Département de la construction a infligé à X._ SA une amende administrative de 150'000 francs pour non-respect des instructions.

E. X._ SA a formé un recours contre cette décision auprès du Tribunal administratif",0
"Faits :

A. La société X SA a obtenu un permis de construire pour la rénovation d'un bâtiment situé sur la parcelle n° 456 de la commune de Zurich. Le permis de construire a été délivré le 10 janvier 2020 par le Service de l'urbanisme de la ville de Zurich.

B. Lors de la rénovation, X SA a entrepris des travaux qui n'étaient pas conformes aux plans approuvés. Le 20 mars 2020, le Service de l'urbanisme a constaté que les travaux effectués ne respectaient pas les normes de construction en vigueur, notamment en ce qui concerne l'isolation thermique et la sécurité incendie.

C. Le 25 mars 2020, le Service de l'urbanisme a ordonné à X SA de mettre les travaux en conformité avec les plans approuvés et les normes de construction en vigueur dans un délai de 3 mois.

D. Le 15 juin 2020, X SA a demandé une prolongation du délai pour mettre les travaux en conformité. Le Service de l'urbanisme a rejeté cette demande le 20 juin 2020.

E. Le 10 septembre 2020, le Service de l'urbanisme a constaté que X SA n'avait pas mis les travaux en conformité et a infligé une amende administrative de 150'000 francs à X SA pour non-respect des normes de construction.

F. X SA a",0
"Faits : 
A._ SA, une société immobilière, est propriétaire d'un immeuble situé à Genève. En 2012, elle a entrepris des travaux de rénovation dans plusieurs appartements de l'immeuble sans avoir préalablement effectué un diagnostic amiante. Le Service de toxicologie de l'environnement bâti (STEB) a inspecté les lieux le 15 mai 2012 et a constaté que des travaux avaient été réalisés sans précaution sur des matériaux susceptibles de contenir de l'amiante. Le STEB a ordonné la suspension immédiate des travaux et la réalisation d'une expertise amiante par décision du 20 mai 2012.

Malgré cette décision, A._ SA a continué les travaux de rénovation dans d'autres appartements de l'immeuble sans avoir réalisé le diagnostic requis. Le STEB a effectué de nouvelles inspections les 10 juin et 15 juillet 2012, constatant à nouveau l'absence de diagnostic amiante avant travaux et la présence d'amiante dans les matériaux endommagés.

Par décision du 28 août 2012, le Département de l'environnement, des transports et de l'agriculture (DETA) a infligé à A._ SA une amende administrative de 150'000 francs pour non-respect des décisions du STEB. A._ SA a formé un recours contre cette décision devant le Tribunal administratif de première instance du canton de Genève, qui a réduit l'amende à 80'000",0
"Faits :

A. La société C._ SA est propriétaire d'un immeuble situé dans la commune de Zurich. En 2018, elle a entrepris des travaux de rénovation dans plusieurs appartements de l'immeuble sans avoir préalablement obtenu les autorisations nécessaires auprès de l'Office de la construction de la ville de Zurich.

B. Lors d'une inspection le 15 février 2019, les autorités zurichoises ont constaté que les travaux de rénovation avaient été réalisés sans diagnostic préalable pour détecter la présence éventuelle d'amiante dans les matériaux utilisés. Les échantillons prélevés sur place ont révélé la présence d'amiante dans les dalles de sol et les colles des cuisines de plusieurs appartements.

C. Par décision du 20 février 2019, l'Office de la construction de la ville de Zurich a ordonné à C._ SA de suspendre immédiatement les travaux et de réaliser une expertise amiante. La société a été invitée à mandater une entreprise spécialisée pour retirer les matériaux amiantés.

D. Malgré ces instructions, C._ SA a continué les travaux de rénovation sans avoir réalisé l'expertise amiante ni retiré les matériaux amiantés. Une nouvelle inspection a eu lieu le 10 mars 2019, confirmant que les travaux se poursuivaient sans précautions particulières.

E. Le Département de l'environnement de la ville de Zurich a infligé à C._ SA une amende administrative",0
"Faits : 
A. La société C._ SA, titulaire d'une licence de transporteur, a exploité un camion-citerne pour le transport de produits chimiques dans la région de Bâle. Le 10 février 2020, lors d'un contrôle routier, l'Office fédéral des routes (OFROU) a constaté que le camion-citerne n'était pas équipé d'un dispositif de sécurité conforme aux prescriptions de l'Ordonnance sur les exigences relatives aux compétences des conducteurs de véhicules automobiles (OEXC). Plus précisément, le chronotachygraphe numérique n'avait pas été correctement étalonné et le dispositif de limitation de vitesse n'était pas conforme aux normes en vigueur. 
B. Le 12 février 2020, l'OFROU a adressé à C._ SA une amende administrative de 12'000 francs pour non-respect des prescriptions de sécurité relatives au chronotachygraphe et au dispositif de limitation de vitesse. C._ SA a formé un recours contre cette décision auprès du Tribunal administratif fédéral, qui a rejeté son recours par jugement du 15 juin 2020. 
C. C._ SA a interjeté un recours en matière de droit public auprès du Tribunal fédéral, demandant l'annulation de l'amende administrative et, subsidiairement, la réduction de son montant à 2'000 francs. Elle argue que l'OFROU n'a pas prouvé que les infra",0
"Faits : 
A._ SA, une entreprise de construction, a entrepris des travaux de rénovation dans plusieurs appartements d'un immeuble situé dans la commune de Zurich, dont elle est propriétaire. Lors d'une inspection le 10 février 2020, l'Office de la protection de l'environnement du canton de Zurich (ci-après : OPE) a constaté que des travaux de rénovation avaient été entrepris sans les autorisations requises et sans respecter les normes de sécurité relatives à l'amiante. Le laboratoire X._ SA a procédé à l'examen d'échantillons prélevés sur place par l'OPE et a constaté, dans son rapport du 15 février 2020, la présence d'amiante dans les matériaux de construction utilisés.

Par décision du 20 février 2020, l'OPE a ordonné la suspension immédiate des travaux et la réalisation d'une expertise amiante ; A._ SA devait mandater une entreprise de désamiantage reconnue pour retirer les matériaux amiantés. La reprise des travaux était conditionnée à la remise de divers rapports.

Le 25 mars 2020, l'OPE a constaté, lors d'une nouvelle inspection locale, que A._ SA n'avait pas réalisé l'expertise amiante et que les travaux étaient toujours en cours. L'OPE a infligé à A._ SA une amende administrative de 150'000 francs pour non-respect des décisions du 20 février 202",0
"Faits : 
A. La société X._ SA est propriétaire d'un immeuble situé dans la commune de Zürich. En 2018, elle a entrepris des travaux de rénovation dans plusieurs appartements de l'immeuble sans avoir obtenu au préalable les autorisations nécessaires de la part de la Ville de Zürich. Lors d'une inspection le 10 mai 2018, les autorités zurichoises ont constaté que les travaux avaient été réalisés sans permis de construire et que des déchets de construction n'avaient pas été éliminés conformément aux prescriptions en vigueur.

B. Par décision du 15 juin 2018, le Département de la construction de la Ville de Zürich a ordonné à X._ SA de régulariser les travaux de rénovation entrepris et de procéder à l'élimination des déchets de construction conformément aux prescriptions. X._ SA n'a pas donné suite à cette décision.

C. Par décision du 20 août 2018, le Département de la construction de la Ville de Zürich a infligé à X._ SA une amende administrative de 150'000 francs pour non-respect des prescriptions relatives aux travaux de rénovation et à l'élimination des déchets de construction.

D. X._ SA a formé un recours contre cette décision devant le Tribunal administratif du canton de Zürich, qui a partiellement admis le recours et réduit l'amende à 80'000 francs par jugement du 15 février 2019.

E. La Ville de Zürich a inter",0
"Faits : 
A._ SA, une société immobilière, est propriétaire d'un immeuble situé dans la commune de Zurich. En janvier 2020, A._ SA a entrepris des travaux de rénovation dans plusieurs appartements de l'immeuble sans avoir préalablement obtenu les autorisations nécessaires auprès de l'autorité compétente, le Service de la construction de la ville de Zurich. Lors d'une inspection le 15 février 2020, le Service de la construction a constaté que les travaux avaient été réalisés sans diagnostic préalable pour détecter d'éventuelles substances dangereuses, telles que l'amiante, et que les entrepreneurs n'avaient pas pris les précautions nécessaires pour minimiser les risques pour l'environnement et les occupants de l'immeuble.

Le laboratoire indépendant, B._ SA, a procédé à l'examen d'échantillons prélevés sur place par le Service de la construction et a constaté, dans son rapport du 20 février 2020, la présence d'amiante dans les matériaux utilisés pour les rénovations.

Par décision du 25 février 2020, le Département de la construction de la ville de Zurich a ordonné à A._ SA de suspendre immédiatement les travaux et de réaliser une expertise pour détecter et gérer les substances dangereuses. A._ SA n'a pas respecté ces instructions et a continué les travaux.

Le 10 mars 2020, le Département de la construction a infligé à A._",0
"Faits : 
A. Le 15 mars 2018, le Département de l'économie et de l'emploi du canton de Berne (ci-après : le Département) a octroyé à la société X AG, dont le siège est à Berne, une subvention de 200'000 francs suisses pour un projet de recherche et développement dans le domaine des énergies renouvelables. La subvention était versée en deux tranches : la première tranche de 120'000 francs a été versée immédiatement, tandis que la seconde tranche de 80'000 francs était conditionnée à la réalisation de certains objectifs et devait être versée après vérification par le Département de la bonne exécution du projet.

B. Le 20 décembre 2018, la X AG a sollicité le versement de la seconde tranche de la subvention, en fournissant des documents et des rapports attestant de la réalisation des objectifs fixés.

C. Le 10 février 2020, le Département a refusé de verser la seconde tranche de la subvention, alléguant que les objectifs fixés n'avaient pas été atteints conformément aux exigences du contrat de subvention et que certains documents fournis n'étaient pas conformes aux normes attendues.

D. La X AG a formé un recours contre cette décision devant le Tribunal administratif du canton de Berne, arguant que le Département avait violé les principes de la bonne foi et de la proportionnalité,",1
"Faits : 
A. Le Dr. med. X., né en 1975, est un médecin spécialiste en psychiatrie et psychothérapie. Il exerce à titre indépendant dans le canton de Zurich depuis 2010. Le 15 février 2020, la Direction de la santé du canton de Zurich (ci-après : la Direction de la santé) a infligé au Dr. X. un avertissement ainsi qu'une amende de 5'000 fr., et a ordonné que la sanction soit publiée dans la Feuille officielle zurichoise (ci-après : FOZ). Ces mesures sanctionnaient le comportement du Dr. X., qui avait manqué de manière répétée de respecter les règles de la déontologie médicale en divulguant des informations confidentielles sur des patients à son épouse, sans leur consentement, en 2018 et 2019.

B. Le Dr. X. a interjeté appel de la décision du 15 février 2020 auprès de la Cour administrative du canton de Zurich (ci-après : la Cour administrative). Par arrêt du 10 novembre 2020, la Cour administrative a rejeté le recours du Dr. X. en tant qu'il visait à annuler la décision de la Direction de la santé relative à la publication de la sanction dans la FOZ.

C. Agissant par la voie du recours en matière de droit public, le Dr. X. demande au Tribunal",1
"Faits : 
A. a. La société X SA, titulaire d'une autorisation de radiodiffusion délivrée par l'OFCOM, a diffusé une émission de télévision le 10 février 2022, dans laquelle elle a diffusé des propos tenus par son animateur, Y, qui ont été considérés comme diffamatoires par Z, une personnalité publique suisse. 
A.b. Le 15 mars 2022, Z a déposé une plainte pénale contre Y et X SA pour diffamation (art. 174 CP) auprès du Ministère public du canton de Zurich. 
A.c. Par ordonnance du 20 juin 2022, le Ministère public a ouvert une instruction contre Y et X SA et a ordonné des mesures d'investigation, notamment l'audition de témoins et la saisie de matériel de la société de radiodiffusion. 
A.d. Le 10 août 2022, X SA a été informée que le Ministère public avait décidé de transmettre le dossier au Tribunal pénal du canton de Zurich pour jugement. 
B. B.a. Par acte du 25 août 2022, X SA a déposé un recours en nullité auprès du Tribunal pénal du canton de Zurich, demandant l'annulation de la procédure pour vice de forme et soutenant que les propos litigieux relevaient de la liberté d'expression et n'étaient pas diffamatoires. 
B.b. Le",1
