case_text,label
"Faits: Faits :

Le 15 janvier 2023, M. Dubois, un résident suisse de 32 ans, a été arrêté par les autorités cantonales pour avoir délibérément jeté plusieurs dizaines de kilogrammes de déchets plastiques dans une rivière de la région jurassienne. Dubois, un entrepreneur en travaux de construction, avait été informé par plusieurs avertissements précédents concernant la dépose incorrecte de certains matériaux et rebuts sur ses chantiers.

En date du 20 décembre 2022, Dubois a été informé par écrit par l'Office cantonal de l'environnement qu'il devait cesser immédiatement son activité et se conformer aux réglementations sur la gestion des déchets. Il a ignoré cet avertissement et a continué à jeter des déchets dans la rivière, bien qu'il disposât d'une déchèterie publique à moins de 5 kilomètres de ses chantiers.

Le 21 janvier 2023, un agent de police communal a constaté in situ l'action de Dubois et lui a dressé un procès-verbal pour violation flagrante de la loi sur la protection de l'environnement. Dubois a été sanctionné d'une amende de 500 francs suisses.

Le 25 février 2023, M. Dubois a introduit un recours auprès du Tribunal fédéral suisse, prétendant que les procédures administratives de l'Office cantonal de l'environnement étaient invalides",0
"Faits: **Faits :**

Le demandeur, Monsieur Jean Dupont, réside dans la ville de Genève depuis 2015. En 2016, il a obtenu un permis de construire pour agrandir sa maison et ajouter une terrasse sur son terrain situé au 123 Rue de la Montagne, à Genève. Monsieur Dupont a engagé Monsieur Jacques Martin, architecte reconnu, pour concevoir et superviser les travaux. Le projet a été approuvé par les autorités cantonales de construction en 2016, et les travaux ont débuté en avril 2016.

En 2017, les travaux étant terminés, Monsieur Dupont a reçu une facture finale de Monsieur Martin, qu'il a payée intégralement. Cependant, en 2018, Monsieur Dupont a constaté que la terrasse construite présentait des fissures importantes, ce qui a conduit à des problèmes d'étanchéité et à des infiltrations d'eau.

Monsieur Dupont a immédiatement contacté Monsieur Martin pour résoudre le problème. Monsieur Martin a effectué quelques réparations préliminaires, mais a mentionné que les problèmes pourraient être liés à des défauts de conception et à des travaux de construction qu'il ne pourrait pas résoudre seul sans un examen plus approfondi et potentiellement coûteux.

En février 2019, Monsieur Dupont a engagé un nouvel architecte, Monsieur Pierre Durand, pour évaluer les",1
"Faits: Faits :

Le 12 octobre 2023, M. Paul Dupont, résident de Genève, a été arrêté par la police pour conduite en état d'ivresse. M. Dupont, âgé de 35 ans, travaillait comme cadre dans une entreprise suisse et avait un taux d'alcoolémie de 1,20‰ lors de son arrestation. Lors de l'enquête, il a été révélé que M. Dupont avait été impliqué dans un accident de la route neuf mois auparavant, le 5 janvier 2023, alors qu'il conduisait également en état d'ivresse avec un taux d'alcoolémie de 0,85‰. Dans cet accident, aucun blessé grave n'a été signalé, mais des dommages matériels ont été causés à un véhicule. M. Dupont n'a pas signalé l'accident aux autorités et a réparé les dégâts sans enregistrer l'incident auprès de son assureur.

En réponse à ces faits, M. Dupont a saisi le Tribunal fédéral suisse en demandant l'annulation de sa peine de suspension de permis de conduire pour deux ans, en alléguant que sa conduite en état d'ivresse venait d'une ""erreur malheureuse"" et qu'il avait déjà pris des mesures pour éviter de recommencer, notamment en suivant un programme de sensibilisation à l'alcoolisme. Le tribunal cantonal de Genève avait jugé qu'en",0
"Faits: ### Faits :

Dans cette affaire, le demandeur, M. et Mme Dupont, qui résident à Genève, ont fait l'acquisition d'une propriété située à Gstaad en 2015. La Propriété, dénommée ""Villa des Alpes"", est une maison de vacation avec un terrain attenant de 1 000 mètres carrés. En 2018, les voisins immédiats de la villa, M. et Mme Keller, ont entrepris des travaux de construction pour agrandir leur propre propriété. Ces travaux ont eu lieu sans l'accord préalable de M. et Mme Dupont, qui ont découvert plus tard que les travaux compromis la structure de leur maison.

Les Dupont ont informé les autorités locales de la commune de Gstaad au sujet de la violation de leur droit de voisinage et des contraintes techniques. Cependant, malgré une enquête, la commune n'a pas pu résoudre le conflit, jugeant que les travaux ne violaient pas de manière flagrante les lois de construction en vigueur. Les Keller ont alors terminé les travaux avant que toute décision ne soit rendue.

Déterminants que leur maison présentait des fissures et des problèmes structurels, les Dupont ont engagé un expert indépendant pour une évaluation. L'expert a constaté que les travaux d'agrandissement effectués par les Keller avaient effectivement compromet la stabilité de leur propriété. De plus, il a noté que les Keller n",1
"Faits: **Faits :**

Le 1er mars 2022, Monsieur Jean Dupont, résident de Genève, a signé un contrat de travail avec l'entreprise XYZ SA, basée à Zurich, pour un poste de développeur logiciel. Selon le contrat, Monsieur Dupont devait toucher un salaire mensuel de 7 000 francs suisses, avec une augmentation annuelle garantiliseréesdée. Après un an de service, et malgré ses performances très positives évaluées par ses supérieurs hiérarchiques, Monsieur Dupont n'a pas reçu l'augmentation annuelle prévue.

Le 15 avril 2023, Monsieur Dupont a adressé un courriel à son supérieur hiérarchique, M. Pierre Roulet, demandant les raisons pour lesquelles son augmentation n'avait pas été accordée. Monsieur Roulet a répondu par courriel le 20 avril 2023, indiquant que l'augmentation n'était pas prévue dans le budget de l'entreprise pour l'année en cours. Monsieur Dupont a ensuite demandé à M. Roulet de faire réviser sa situation salariale, citant ses performances exceptionnelles et les engagements contractuels.

Le 15 mai 2023, Monsieur Dupont a reçu une lettre de licenciement de l'entreprise XYZ SA, prenant effet le 30 juin 2023. La lettre citait des raisons de ""performance insuffisante"" et de",1
"Faits: ### Faits :

Le 1er janvier 2023, Monsieur Jean Dupont, domicilié à Genève, a signé un contrat de travail avec la société ABC Ltd., une entreprise spécialisée dans la commercialisation de produits cosmétiques biologiques. Selon les termes du contrat, Monsieur Dupont a été engagé en tant que représentant commercial responsable de la région suisse romande. Le salaire de Monsieur Dupont est composé d'un fixe de 3 000 francs suisses par mois, ainsi que des commissions sur les ventes réalisées.

Durant les premiers mois de son emploi, Monsieur Dupont a atteint ses objectifs de vente et a reçu plusieurs primes de performance découlant de ces réussites. Cependant, en février 2023, Monsieur Dupont a été grièvement blessé dans un accident de la route et a dû s'arrêter de travailler pendant deux mois. La société ABC Ltd. a continué à lui payer son salaire fixe pendant cette période en raison du congé maladie.

Après son retour au travail en avril 2023, Monsieur Dupont a déménagé de Genève à Fribourg sans en informer son employeur. Il a également commencé à utiliser pour ses déplacements professionnels une voiture personnelle vieillissante sans assurance valide, en violation directe des politiques internes de sécurité de l'entreprise. Ces politiques obligent les représentants commerciaux à utiliser des véhicules protégés par une assurance adéquate et à notifier toute modification de résidence avant",0
"Faits: **Faits :**
Le 15 mars 2022, Monsieur Pierre Dupont, résident à Lausanne, a signé un contrat avec la Société immobilière ABC pour l'achat d'une propriété située à Genève. La propriété, un appartement de trois pièces, a été vendue pour un montant de 800 000 francs suisses. Conformément aux termes du contrat, Monsieur Dupont a versé un acompte de 50 000 francs suisses et devait payer le solde de 750 000 francs suisses quelques jours avant la date de transfert de la propriété, fixée au 1er juillet 2022.

Le 25 juin 2022, Monsieur Dupont a retiré 750 000 francs suisses de son compte bancaire personnel pour finaliser le paiement. Pour faciliter cette opération bancaire, il a fourni des informations falsifiées faussement indiquant que l'argent provenait de l'héritage de sa grand-mère, alors qu'en réalité, il s'agissait de fonds provenant d'une activité illégale de lavage d'argent.

Le 28 juin 2022, la Société immobilière ABC a découvert les manipulations frauduleuses de Monsieur Dupont par le biais d'une enquête interne sur les fonds en question. La société a ensuite notifié Monsieur Dupont de la violation de plusieurs lois",0
"Faits: Faits :

Monsieur Jacques Dupont, un citoyen suisse de 45 ans résidant à Genève, a travaillé pendant dix ans à la Société XYZ, une entreprise de gestion de patrimoine située à Lausanne. Monsieur Dupont occupait le poste de conseiller financier senior. En 2018, il a développé une crise de santé mentale grave, qui nécessitait des soins médicaux intensifs et une période de congé de longue durée. La Société XYZ a indiqué à Monsieur Dupont qu'il pouvait prolonger son congé jusqu'à fin 2019, après quoi il serait réintégré à son poste en 2020.

Cependant, en janvier 2020, Monsieur Dupont a reçu une lettre informelle de la société l'informant que son poste avait été réaffecté à un autre employé en raison de restructurations internes. Le poste de conseiller financier senior aurait été fusionné avec un autre département, et Monsieur Dupont se verrait offrir une position de conseiller financier junior, avec une réduction de salaire de 30%. Monsieur Dupont a refusé cette offre, estimant que cela équivalait à une dégradation de ses conditions de travail et une violation de son droit au maintien de son emploi dans les conditions prévues par le contrat de travail.

Monsieur Dupont a ensuite intenté une action auprès des tribunaux cantonaux de Vaud en exigeant sa réintégration dans son",1
"Faits: Faits :

Dans la ville de Zurich, en Suisse, M. et Mme Dupont, un couple marié depuis vingt ans, ont vécu une période de désaccords croissants au cours des cinq dernières années. Malgré plusieurs tentatives de médiation et de thérapie de couple, les tensions ont continué de croître. En avril 2022, M. Dupont a décidé de quitter le domicile conjugal, laissant Mme Dupont et leurs deux enfants âgés de 8 et 12 ans.

M. Dupont a emménagé dans un appartement à proximité, mais il a continué ses obligations de parent impliqué, participant activement à l'éducation des enfants et payant la pension alimentaire pour soutenir financièrement le foyer. Cependant, les arrangements concernant la garde des enfants et la répartition des biens restent inconclus. Mme Dupont, de son côté, demande une pension alimentaire adéquate et réclame la propriété exclusive du domicile familial jusqu'à la détermination officielle du divorce.

En juin 2023, M. Dupont a demandé devant le tribunal cantonal de Zurich la dissolution du mariage, la répartition des biens et la fixation de la garde et des pensions alimentaires. Mme Dupont, quant à elle, a contesté la répartition proposée par M. Dupont, affirmant que le domicile familial doit rester sous son administration jusqu'à une décision judiciaire définitive. Elle soutient que cet arrangement permettrait de minimiser",1
"Faits: **Faits :**

Le demandeur, Monsieur Dupont, un citoyen suisse résidant à Genève, a été condamné en première instance par le Tribunal cantonal de Genève pour trafic et possession de substances illicites. En effet, le 15 mars 2023, lors d'une perquisition effectuée par la Police cantonale de Genève dans son appartement, des agents ont saisi une quantité de 500 grammes de cannabis et 100 grammes de cocaïne. Lors de l'interrogatoire, Monsieur Dupont a reconnu détenir les substances pour usage personnel et commercial. Il a été condamné à trois ans de prison et à une amende de 20 000 CHF.

Monsieur Dupont a interjeté appel devant le Tribunal cantonal de Genève, auquel il a fait valoir que la perquisition n'était pas légalement fondée et que les preuves recueillies durant celle-ci ne sont pas admissibles. Le Tribunal cantonal, après analyse des preuves et des témoignages, a confirmé la condamnation en première instance. Persuadé que les preuves retenues contre lui ont été obtenues illégalement, Monsieur Dupont a décidé de saisir le Tribunal fédéral pour contester cette décision.

Monsieur Dupont allègue principalement que les agents de la Police cantonale de Genève n'avaient pas reçu l'autorisation requise pour effectuer une perquisition à son domicile et que les preuves saisies",0
"Faits: **Faits :**

Le 15 février 2023, Monsieur Jacques Dupont, résidant à Genève, a acheté une maison ancienne située dans le quartier historique de la ville. La propriété est inscrite au registre des monuments historiques, ce qui la soumet à des réglementations spécifiques concernant les rénovations et les modifications.

Le 1er mars 2023, Monsieur Dupont a commencé des travaux de rénovation sans obtenir l'autorisation requise auprès des autorités compétentes. Il a démoli une partie du parapet en pierre historique de la façade sans en informer le canton de Genève ni s'assurer que les matériaux utilisés pour la reconstruction respectent les normes et les matériaux historiques autorisés.

Le 20 avril 2023, un agent de l'importance des monuments historiques a découvert les travaux non autorisés lors d'une inspection de routine. Celui-ci a immédiatement rédigé un procès-verbal et a ordonné l'arrêt des travaux immédiatement.

Monsieur Dupont, ignorant les preuves présentées, a continué les travaux malgré l'ordre d'arrêt, affirmant que les modifications étaient mineures et n'affectaient pas l'esthétique historique de la propriété. Le 30 avril 2023, il a été arrêté pour non-respect des ordres de l'autorité et des réglementations historiques.

Le 10 mai 2023, Monsieur Dupont a déposé une plainte auprès du Tribunal",0
"Faits: ### Faits :

Le 1er avril 2022, Jean Dupont, un citoyen suisse résidant à Genève, a été arrêté par les autorités locales suite à une violation de la loi sur les drogues. Monsieur Dupont, un pharmacien de renom, a été découvert en possession de substances classées comme substances psychotropes dans un laboratoire illégalement installé dans son domicile.

Le laboratoire, situé dans le sous-sol de sa residence, contenait des équipements sophistiqués et des quantités significatives de substances psychotropes non autorisées. Les autorités ont été alertées après une dénonciation anonyme et ont mené une perquisition avec mandat le 15 mars 2022. Lors de la perquisition, elles ont découvert des documents indiquant que Monsieur Dupont utilisait ces substances pour des recherches personnelles non autorisées et non supervisées.

Il s'est avéré que Monsieur Dupont n'avait pas obtenu les autorisations nécessaires auprès des autorités compétentes pour mener ces recherches. De plus, il a été révélé qu'il avait importé certaines substances depuis l'étranger sans une documentation adéquate, ce qui constitue une violation des réglementations spécifiques sur l'importation de substances contrôlées.

Le procureur a décidé de porter l'affaire devant le Tribunal fédéral de la Suisse, alléguant que Monsieur Dupont avait violé plusieurs dispositions de la loi sur les stupéfiants (LSup) et du Code pénal suisse (CP).",0
"Faits: **Faits :**

Le demandeur, Monsieur Alfred Meier, un ressortissant suisse résidant à Zurich, a engagé une action devant le Tribunal fédéral suisse contre la ville de Zurich. Monsieur Meier est un amateur passionné de chiens et possède plusieurs animaux domestiques, y compris un berger allemand nommé Max.

En 2022, la ville de Zurich a mis en place un nouveau règlement Municipal concernant les chiens, qui stipule que tout propriétaire de chien doit respecter certaines règles de tenue et de contrôle de son animal en public. Selon ce règlement, les propriétaires de chiens de grande taille, tels que les bergers allemands, doivent les tenir en laisse dans tous les parcs et espaces verts de la ville, y compris les zones habituellement considérés comme des zones sans laisse.

En août 2023, Monsieur Meier a été rappelé à l'ordre par un agent de la ville de Zurich pour avoir laissé Max se promener sans laisse dans le parc de Fusspath, une zone où seuls les chiens de petite taille et les chiens bien socialisés sont autorisés à se promener sans laisse. Lors de cette promenade, Max avait évité de justesse de bondir sur un enfant en courant après un ballon.

Monsieur Meier aurait alors interjeté appel contre la décision de l'agent municipal, soulignant que Max avait toujours été bien éduqué et qu'il ne représentait pas une menace. Il a également soutenu que les agents municipaux avaient profité",0
"Faits: Faits :

La société A, basée à Zurich, est une entreprise spécialisée dans la fabrication de composants électroniques. En 2020, elle a conclu un contrat avec la société B, établie à Genève, pour la fourniture de 10 000 unités de circuits intégrés spécifiques, à livrer en trois mois. Le contrat stipulait que la livraison serait effectuée en deux tranches de 5 000 unités chacune, avec une indemnisation de 10 000 francs suisses en cas de retard de livraison pour chaque tranche.

En novembre 2020, la société A a livré la première tranche de 5 000 unités dans le délai convenu. Cependant, la société B n'a pas effectué le paiement correspondant de 50 000 francs suisses dans les 30 jours suivant la livraison, comme prévu dans le contrat.

En février 2021, la société A a livré la deuxième tranche de 5 000 unités, mais avec deux semaines de retard. La société B a immédiatement commencé à utiliser ces composants et n'a aucune contestation de leur qualité ou de leur conformité.

Après la livraison de la deuxième tranche, la société A a réclamé le paiement des 50 000 francs suisses non payés pour la",1
"Faits: ### Faits :

M. Jacques Dufour a intenté une action en recours au Tribunal fédéral suisse contre une décision de l'Office fédéral de l'environnement (Ofeu) rejetant sa demande de permis pour l'exploitation d'une centrale électrique à biomasse. M. Dufour est un entrepreneur spécialisé dans les énergies renouvelables et possède une entreprise appelée Énergie Verte SA, basée à Genève.

En 2019, Énergie Verte SA a soumis une demande de permis pour construire une centrale électrique à biomasse dans la commune de Riedbach. Le projet prévoyait l'utilisation de bois et d'autres biomasses locales pour produire de l'électricité et de la chaleur. La demande incluait également des plans pour la gestion des résidus et des émissions.

L'Ofeu a évalué la demande et a identifié plusieurs infractions aux régulations environnementales en vigueur. Tout d'abord, Énergie Verte SA n'avait pas inclus une étude d'impact environnemental (EIE) complète, ce qui est requis par la Loi fédérale sur la protection de l'environnement (LPE). Deuxièmement, le plan de gestion des résidus ne respectait pas les normes minimales exigées par les ordonnances fédérales sur les résidus. Troisièmement, les projections d émissions n'étaient pas en conformité avec les seuils permis par le Canton de Zurich, où se situerait l'installation.

Après avoir",0
"Faits: **Faits :**

En 2021, la société X, installée à Genève, a signé un contrat de service avec la société Y, basée à Zurich, pour la fourniture de services de développement logiciel. Selon le contrat, la société Y s'engageait à livrer une application mobile complète dans un délai de six mois à compter de la date de signature du contrat, soit le 1er mars 2021. Le montant total du contrat, en plusieurs paliers de paiement, s'élevait à 200 000 CHF.

La société X a payé la première tranche de 50 000 CHF à la signature du contrat. Cependant, malgré plusieurs rappels et une réunion de conciliation infructueuse en novembre 2021, la société Y n'a pas respecté le délai de livraison et n'a fourni que 50% de l'application promise. La société X a alors décidé de mettre fin au contrat unilatéralement et a refusé de payer les tranches restantes.

En décembre 2021, la société Y a intenté une action en paiement contre la société X devant le tribunal cantonal de Zurich, réclamant les 150 000 CHF restants. La société X a introduit une action en contrepartie, affirmant que la rupture du contrat était justifiée en raison du manquement grave",1
"Faits: ### Faits :

Le 1er octobre 2023, Marco Keller, un entrepreneur helvétique résidant à Zurich, a été arrêté par la police cantonal à la suite de l'utilisation frauduleuse de son véhicule pour transporter des substances illicites. Marco Keller est le propriétaire d'une société de transport, ""Keller Logistics AG,"" qui opère légalement dans le canton de Zurich et se conforme aux réglements de transport et de sécurité en vigueur.

Le 1er octobre 2023, vers 22h00, la police a arrêté un véhicule appartenant à ""Keller Logistics AG"" sur l'autoroute A1 à la hauteur de Zurich. Le conducteur, un employé de la société nommé Ulrich Schneider, a été interpellé pour un contrôle routier régulier. Lors de l'inspection, la police a découvert une cache dans le châssis du véhicule contenant 200 kilogrammes de substances contrôlées (drogue classée comme stupéfiant de catégorie A). Ulrich Schneider a été arrêté sur place et a avoué être au courant de la présence des substances illicites dans le véhicule, mais a affirmé qu'il agissait sur ordre de Marco Keller.

Marco Keller, informé de l'arrestation de Schneider, a immédiatement contacté son avocat pour discuté des actions à entreprendre. Il a nié toute implication directe dans le trafic de substances illicites, affirmant que Schneider",0
